cycle,reward,avg_episode_len,loss
0,0.0,0.063,0.0
100,0.023000000000000007,7.832000000000005,0.0025280260800861097
200,0.009,7.553000000000005,0.001339142988324059
300,0.020000000000000004,8.690999999999999,0.001527239330293399
400,0.03200000000000002,8.827,0.0030564273073501623
500,0.03800000000000001,9.43,0.0033951408184205046
600,0.030000000000000013,9.894999999999998,0.002860764271537822
700,0.048,10.015999999999998,0.004302488692671292
800,0.05999999999999997,11.174999999999994,0.0052834755081755435
900,0.07099999999999994,11.599,0.005823498456200753
1000,0.07599999999999997,12.297000000000002,0.006611833564682955
1100,0.08399999999999995,12.762000000000002,0.007069761491841547
1200,0.07799999999999993,14.210000000000004,0.0075803724842273094
1300,0.10199999999999992,14.923,0.007720702267799112
1400,0.10599999999999991,15.096000000000002,0.0083674157939236
1500,0.11899999999999986,16.24,0.008134507365606142
1600,0.16599999999999995,18.766999999999996,0.008242269441332283
1700,0.19699999999999984,20.962999999999994,0.008019536180830112
1800,0.25199999999999995,23.63299999999999,0.007171267750607157
1900,0.276,23.162,0.008102184382796031
2000,0.30700000000000005,25.744000000000007,0.008386707861341759
2100,0.31600000000000006,26.004999999999995,0.008129513976139665
2200,0.32300000000000006,27.625,0.007307138286546288
2300,0.35199999999999976,29.006000000000004,0.007205638981492426
2400,0.373,27.427,0.007762641916887787
2500,0.3940000000000001,28.336000000000002,0.008396270375512107
2600,0.4149999999999998,30.112999999999996,0.007238624007252572
2700,0.40999999999999986,31.094,0.0066990924825724215
2800,0.426,31.527000000000022,0.007306412655882435
2900,0.4549999999999999,33.342000000000006,0.00702446354824114
3000,0.46800000000000014,33.50200000000001,0.006601443933369477
3100,0.4789999999999999,34.066,0.006499746350089073
3200,0.555,34.231,0.00620706951982686
3300,0.5369999999999999,35.129,0.006603872595558642
3400,0.5920000000000002,37.368,0.006159381222949614
3500,0.591,37.017,0.006125217418312999
3600,0.5810000000000002,36.72699999999999,0.006382189530183161
3700,0.6020000000000004,37.089,0.006073358729278372
3800,0.635,37.681999999999995,0.0059084146901754704
3900,0.6290000000000002,37.88,0.006197414433674584
4000,0.6520000000000001,40.234000000000016,0.00617025345047491
4100,0.6450000000000005,39.277,0.005617189239543533
4200,0.688,37.227,0.006428011378983567
4300,0.669,40.00600000000001,0.005781711231505691
4400,0.7079999999999999,37.672,0.005603793790737147
4500,0.6799999999999998,40.29700000000002,0.005518126818243145
4600,0.7119999999999997,39.053999999999995,0.005551284144759102
4700,0.69,40.95099999999999,0.005499441040190797
4800,0.6840000000000004,37.951000000000015,0.005709383239071348
4900,0.6779999999999999,39.49,0.005699394470697455
5000,0.6669999999999997,40.894999999999996,0.005513645372451816
5100,0.6809999999999999,39.090999999999994,0.005623290538313266
5200,0.6790000000000004,40.245,0.005431177594338971
5300,0.7000000000000004,40.516999999999996,0.0054141342403625625
5400,0.6730000000000003,39.5,0.005672729389265965
5500,0.666,40.23299999999999,0.00512851711731931
5600,0.6699999999999998,40.39800000000002,0.005637810690204185
5700,0.6800000000000003,38.587000000000025,0.005984516506395516
5800,0.6470000000000001,39.635999999999996,0.005705298538078862
5900,0.6860000000000004,41.090999999999994,0.005809044034670675
6000,0.6660000000000003,39.647,0.005648098722025187
6100,0.6520000000000001,39.422000000000004,0.005443040693714139
6200,0.688,38.942,0.006110931078144563
6300,0.7109999999999996,39.19300000000001,0.005518750308886496
6400,0.6870000000000003,40.40700000000001,0.006076235778262824
6500,0.708,40.054000000000016,0.005849638489649039
6600,0.6689999999999999,39.983999999999995,0.005926824234307633
6700,0.709,38.810999999999986,0.005857428572531339
6800,0.6679999999999999,39.481,0.005939104750465088
6900,0.6809999999999999,39.407999999999994,0.005780457694241311
7000,0.7130000000000003,39.257999999999996,0.0053925595288786135
7100,0.6980000000000001,38.836000000000006,0.005781817427900964
7200,0.653,39.91499999999999,0.005392125473694574
7300,0.6829999999999999,38.643,0.005787840945561471
7400,0.655,40.336000000000006,0.005375790451277344
7500,0.6840000000000002,38.574,0.005687015021615608
7600,0.6640000000000005,39.627,0.005572959928713016
7700,0.6780000000000003,38.01200000000001,0.006193530880471574
7800,0.7020000000000002,39.591,0.005580341578815857
7900,0.6810000000000003,38.93100000000001,0.005656548889475164
8000,0.66,39.77099999999999,0.005350719682134163
8100,0.711,40.08399999999999,0.005466330827123712
8200,0.6799999999999998,39.68,0.00580360281980494
8300,0.6689999999999999,40.61000000000001,0.005674269418083572
8400,0.6630000000000001,39.727,0.005541643342387032
8500,0.7030000000000003,40.321999999999974,0.0054876026253514645
8600,0.676,40.044000000000004,0.005938327248045192
8700,0.6930000000000003,38.53699999999999,0.005709751994088183
8800,0.6530000000000002,39.061000000000014,0.006143240650886405
8900,0.6980000000000001,38.80900000000001,0.006024811142828992
9000,0.6819999999999997,39.10999999999999,0.005694241860960232
9100,0.7030000000000001,39.953,0.005459067634646403
9200,0.6800000000000002,39.222,0.0057012071342919515
9300,0.676,40.47100000000001,0.005716829123885492
9400,0.689,38.88400000000001,0.0055809698875630845
9500,0.6919999999999998,40.55100000000001,0.0056946535728935365
9600,0.6720000000000002,37.730000000000004,0.005764429823611595
9700,0.6950000000000003,39.20099999999999,0.005927344536903831
9800,0.6690000000000004,39.00400000000001,0.005515441462513057
9900,0.6779999999999999,39.96800000000001,0.005410223990453152
