cycle,reward,avg_episode_len,loss
0,0.0,0.061,0.0
100,0.018000000000000002,7.679999999999998,0.0022482851939523603
200,0.029000000000000012,8.563999999999998,0.0029762804344881807
300,0.024000000000000007,9.212,0.002321655718005093
400,0.02800000000000001,9.700000000000003,0.002801492175423932
500,0.04300000000000002,10.725999999999999,0.004034239331725768
600,0.05599999999999998,11.918,0.0055529743152037
700,0.071,12.410000000000002,0.00785017912012002
800,0.07699999999999996,13.103000000000002,0.009527022767819355
900,0.09099999999999994,13.496999999999998,0.011592931869496758
1000,0.10299999999999994,15.212000000000007,0.01487049565908025
1100,0.13299999999999992,16.583999999999996,0.017271966093346282
1200,0.13499999999999987,16.97,0.01894004100247483
1300,0.16099999999999984,18.015,0.01927217335636332
1400,0.16899999999999987,19.00700000000001,0.02116998857942535
1500,0.2119999999999999,19.859,0.020564988316338385
1600,0.25000000000000006,21.710000000000004,0.022148815996676664
1700,0.2589999999999999,22.292999999999996,0.022739007947657052
1800,0.26999999999999996,23.561999999999994,0.02226156309685524
1900,0.2940000000000001,23.984999999999996,0.02213924259741479
2000,0.3,24.731999999999992,0.022536738068955526
2100,0.35899999999999976,26.579000000000004,0.02143303108999503
2200,0.3759999999999998,26.62799999999999,0.02112569755166925
2300,0.4149999999999999,28.077000000000016,0.020568754679199594
2400,0.423,28.99499999999999,0.02005135236953655
2500,0.4619999999999999,28.961000000000002,0.019865480582195002
2600,0.4800000000000001,30.333000000000013,0.020521798035657457
2700,0.4849999999999999,30.772999999999996,0.019721680333429314
2800,0.5,32.451000000000015,0.019963752178972522
2900,0.503,33.62199999999999,0.018605472371068108
3000,0.5290000000000001,34.275999999999996,0.019240581636488813
3100,0.548,33.04799999999999,0.018705645914952475
