cycle,reward,avg_episode_len,loss
0,0.0,0.092,0.0
100,0.017000000000000005,7.773999999999998,0.002530449929677417
200,0.023000000000000003,8.101999999999999,0.0028648712281693018
300,0.025000000000000005,8.656,0.0027475450864258718
400,0.03000000000000001,9.393999999999995,0.002603470484553152
500,0.03400000000000001,9.382,0.0030565763431917962
600,0.03900000000000002,9.851999999999999,0.003376083291124609
700,0.05500000000000001,10.667000000000003,0.004836509129136639
800,0.051000000000000024,11.240999999999996,0.00498612057017127
900,0.06499999999999999,12.492999999999997,0.005348509370287577
1000,0.08899999999999998,12.868999999999998,0.006759080058701289
1100,0.10199999999999995,14.332000000000004,0.007259293438204543
1200,0.1379999999999999,16.458999999999993,0.007575131247819037
1300,0.16999999999999993,17.622,0.008523691225754035
1400,0.17499999999999993,18.709000000000007,0.00968757876171818
1500,0.21200000000000002,19.631,0.009773745915209558
1600,0.24100000000000002,20.618000000000002,0.010137780159171073
1700,0.24199999999999997,22.416999999999994,0.010478563901877376
1800,0.284,23.055999999999997,0.009304768656837102
1900,0.31199999999999994,24.037000000000013,0.008876053835120698
2000,0.35999999999999993,25.719,0.00865934356246668
2100,0.34099999999999986,26.94,0.00830831988683384
2200,0.36399999999999993,27.57399999999999,0.008606052021736888
2300,0.42899999999999994,27.959000000000014,0.007606404137366963
2400,0.4219999999999999,28.844999999999995,0.007958393753250775
2500,0.4389999999999997,30.342000000000006,0.007741233215264749
2600,0.429,30.52400000000001,0.0073511801564003975
2700,0.5050000000000001,30.898000000000007,0.007349912246595774
2800,0.5099999999999999,32.832,0.007296198317091055
2900,0.5260000000000002,31.711999999999993,0.007009360958397771
3000,0.5620000000000005,34.90900000000001,0.0067026192217248945
3100,0.519,35.22899999999998,0.00673455003876859
3200,0.5640000000000002,34.098,0.006312791390360113
3300,0.5530000000000002,35.90499999999999,0.006111901606645177
3400,0.6060000000000004,34.745999999999995,0.0065504566860040804
3500,0.5890000000000003,37.26699999999999,0.0062145163321309545
3600,0.5790000000000003,36.690000000000005,0.005871424940880008
3700,0.6200000000000003,38.82599999999999,0.006247989299146856
3800,0.6400000000000002,38.792999999999985,0.006338513226902506
3900,0.6050000000000002,36.782999999999994,0.006040128363728508
4000,0.6280000000000001,39.949999999999996,0.005834789161259939
4100,0.6360000000000001,38.327000000000005,0.006230977965179394
4200,0.6629999999999999,36.66900000000001,0.006326676194389969
4300,0.6410000000000002,38.944,0.005890110575244658
4400,0.6609999999999999,38.003,0.006293574335262803
4500,0.6710000000000004,39.611,0.005776964433545143
4600,0.6730000000000002,37.748000000000005,0.005786971762657672
4700,0.7000000000000003,38.50899999999998,0.005855623226591467
4800,0.6730000000000004,39.81799999999999,0.006143927869344899
4900,0.708,38.74400000000001,0.005580668057121967
5000,0.7000000000000003,39.86300000000002,0.005556306598175601
5100,0.6950000000000002,38.522999999999996,0.00581399231714101
5200,0.6930000000000003,40.48600000000002,0.0054781887764760165
5300,0.7010000000000002,39.375,0.005398754925301298
5400,0.6689999999999999,41.074,0.0053855157744830875
5500,0.6490000000000002,39.397999999999996,0.005854204041557962
5600,0.6919999999999998,40.486,0.005874534344098614
5700,0.6820000000000002,39.69600000000002,0.006115255265772548
5800,0.6880000000000003,39.14800000000001,0.005573869086820561
5900,0.6950000000000002,40.033,0.005154348648046754
6000,0.6900000000000002,39.992999999999995,0.005764661435704834
6100,0.6780000000000002,39.61900000000001,0.0056789577669598135
6200,0.6640000000000001,39.82,0.006053749721062805
6300,0.6819999999999999,38.55199999999999,0.005532514200756058
6400,0.6530000000000001,39.906000000000006,0.005739511339026857
6500,0.6680000000000004,39.88100000000001,0.005761988215139739
6600,0.6660000000000003,38.543000000000006,0.005711430077864743
6700,0.685,40.187000000000005,0.0055719490795330595
6800,0.6800000000000002,39.41200000000002,0.005616937172340009
6900,0.6910000000000004,39.58000000000001,0.005977955705077009
7000,0.6969999999999998,39.61900000000001,0.005884604784878726
7100,0.6950000000000002,39.913,0.005403081707412948
7200,0.7140000000000002,38.97099999999998,0.005387840029066583
7300,0.687,39.46499999999999,0.005366121959004099
7400,0.6840000000000005,41.62499999999998,0.0054635956783400455
7500,0.7140000000000002,38.373999999999995,0.00552176440299058
7600,0.6740000000000004,40.92699999999999,0.005198388802655769
7700,0.6980000000000003,39.78099999999999,0.005739373361503552
7800,0.6850000000000002,38.73399999999999,0.005414616290808616
7900,0.713,39.096999999999994,0.0057372225313468425
8000,0.669,39.93899999999999,0.0056237883212777815
8100,0.6640000000000001,39.714,0.005346374899580749
8200,0.6880000000000004,40.606000000000016,0.005768228880819312
8300,0.7259999999999998,39.355999999999995,0.005410413444863457
8400,0.6949999999999998,38.502,0.005721292555375926
8500,0.6880000000000002,38.683000000000014,0.005636203989642061
8600,0.6769999999999999,40.372,0.005270168285427527
8700,0.6730000000000002,39.60099999999999,0.005343606511998733
8800,0.6819999999999999,40.445,0.005477643970684919
8900,0.6960000000000001,38.766,0.005841733163173894
9000,0.6890000000000001,38.60300000000002,0.006124070709572812
9100,0.6840000000000002,39.32899999999999,0.005654947616722616
9200,0.6599999999999998,39.76600000000002,0.005806363639164031
9300,0.689,40.09600000000001,0.0054541486171798435
9400,0.6599999999999998,38.626000000000005,0.005570488683906577
9500,0.6819999999999999,40.26000000000001,0.00536111255382153
9600,0.6910000000000004,39.579999999999984,0.0053663984683570976
9700,0.7040000000000002,40.21299999999999,0.005865886039084199
9800,0.6690000000000004,39.45499999999999,0.0057157187076372195
9900,0.701,39.82500000000001,0.005012103084784915
