avg_episode_len,cycle,loss,reward
0.295,0,0.0,0.0
31.022999999999993,100,0.0,0.0
32.961999999999996,200,0.00029631989817613695,0.006
30.428,300,9.638289982124953e-05,0.002
32.48700000000001,400,0.00019105877005414754,0.004
32.551,500,0.00018441431612473271,0.0030000000000000005
33.825,600,9.360848280848602e-05,0.002
32.67699999999999,700,0.0001335913195180499,0.0030000000000000005
33.714,800,0.00017593890768182927,0.004
32.543,900,4.543859672744649e-05,0.001
33.081999999999994,1000,0.00013377551696513372,0.0030000000000000005
33.62299999999999,1100,8.713189404790407e-05,0.002
34.298000000000016,1200,8.805202341211798e-05,0.002
34.23999999999999,1300,0.00012787274883237183,0.0030000000000000005
34.52699999999999,1400,0.0001717906915983115,0.004
34.74099999999999,1500,0.00024116084696512412,0.006
35.45200000000002,1600,0.00012685286110708177,0.0030000000000000005
37.408999999999985,1700,0.0001737090640843054,0.005
35.611000000000004,1800,0.00012513070667581876,0.002
36.996,1900,0.00022741979530795803,0.005
37.782000000000004,2000,0.00028751634263960574,0.006999999999999999
37.088,2100,0.00015421575092507738,0.0030000000000000005
36.727,2200,0.00027368209204732937,0.006
36.897000000000006,2300,6.582162488011665e-05,0.001
36.84400000000001,2400,0.00027613194907999416,0.006999999999999999
38.10099999999999,2500,0.0003957309730626923,0.009999999999999998
38.763999999999996,2600,0.0003278244184248314,0.008
38.59199999999999,2700,0.00042439558626247936,0.012000000000000002
40.173999999999985,2800,0.0004761596699342011,0.012
39.283,2900,0.00036954640817668635,0.009
38.452,3000,0.0002833523636567687,0.005
38.547999999999995,3100,0.0005381599749004289,0.011
40.34400000000001,3200,0.00046574044996089447,0.009999999999999998
40.13399999999998,3300,0.0007352681039125436,0.016000000000000004
40.60599999999999,3400,0.0005324348332891076,0.011
39.20200000000003,3500,0.000947842903149323,0.021000000000000005
42.182999999999986,3600,0.0007775748736865407,0.013000000000000001
41.17700000000001,3700,0.0008645316073050359,0.016
42.63299999999997,3800,0.0008212584231465698,0.009999999999999998
42.911000000000016,3900,0.001269653128358369,0.027000000000000007
44.26400000000002,4000,0.0011476668457874955,0.016000000000000004
42.492999999999995,4100,0.0011804696167807582,0.013000000000000001
40.95300000000002,4200,0.0013745618542706393,0.015000000000000003
43.37700000000001,4300,0.0015632901740972138,0.02500000000000001
43.95400000000001,4400,0.0019232518643969348,0.02700000000000001
41.60499999999999,4500,0.0018333116378973743,0.021000000000000005
44.258,4600,0.002098099647618373,0.016
42.565,4700,0.0020618089697864096,0.020000000000000004
44.749,4800,0.002580179246054746,0.022000000000000006
44.95899999999999,4900,0.0028476239489496624,0.034000000000000016
43.96699999999999,5000,0.002831841740403325,0.026000000000000006
45.047999999999995,5100,0.003348705792771173,0.024000000000000007
44.59499999999999,5200,0.0036549256060044466,0.03300000000000001
46.05,5300,0.0035569399611519582,0.034000000000000016
45.556999999999995,5400,0.003895839641494451,0.040000000000000015
46.253000000000014,5500,0.004271269819151642,0.028000000000000014
