cycle,reward,avg_episode_len,loss
0,0.0,0.096,0.0
100,0.009999999999999998,7.565999999999998,0.0014454563917265172
200,0.015000000000000003,8.800000000000002,0.0018565932294119956
300,0.020000000000000004,9.257,0.0023421520986256104
400,0.02600000000000001,9.869000000000002,0.003064052624334038
500,0.042000000000000016,10.088000000000001,0.0043034639880638065
600,0.05199999999999999,11.18,0.00556174192557875
700,0.05599999999999998,11.528999999999998,0.005810542171766534
800,0.07699999999999999,12.225999999999999,0.008683934657081166
900,0.10099999999999994,13.584999999999994,0.011690355681355234
0,0.0,0.105,0.0
100,0.017000000000000005,7.722999999999997,0.0024009026194945675
200,0.017000000000000005,7.824,0.0019273876400062973
300,0.023000000000000007,9.036,0.00297029894793933
400,0.03400000000000002,9.189999999999998,0.0034285931582553586
500,0.05100000000000002,10.009,0.0048540512724851706
600,0.04600000000000001,10.405999999999997,0.005046761060844325
700,0.053,10.784,0.007161461361365494
800,0.08399999999999996,13.011999999999995,0.010638186509383836
900,0.07899999999999996,13.679999999999996,0.012113860768129304
0,0.001,0.091,0.00010001940978575168
100,0.021000000000000005,7.531999999999997,0.003249902883058393
200,0.016000000000000004,8.572999999999997,0.0018723940330818653
300,0.02700000000000001,8.718999999999996,0.0026369799932802803
400,0.034000000000000016,10.094000000000001,0.003977793929241561
500,0.03800000000000003,10.78,0.004144106537468994
600,0.029000000000000012,12.122999999999998,0.0034100263850318896
700,0.05599999999999999,12.371000000000004,0.005886424378866471
800,0.07499999999999998,13.761000000000001,0.008368780778216798
900,0.09199999999999996,14.329999999999995,0.0108032901267449
