avg_episode_len,cycle,loss,reward
0.078,0,0.0,0.0
avg_episode_len,cycle,loss,reward
0.055999999999999994,0,0.0,0.0
avg_episode_len,cycle,loss,reward
0.075,0,0.0,0.0
