avg_episode_len,cycle,loss,reward
0.059000000000000004,0,0.0,0.0
7.732999999999997,100,0.0008187006899874376,0.009
8.567,200,0.0016684739106894713,0.020000000000000004
9.357000000000006,300,0.0025594881053281732,0.03600000000000002
9.57,400,0.0030687790054914604,0.03600000000000001
10.603000000000002,500,0.003730005235787815,0.03700000000000002
12.404000000000005,600,0.006088269506695761,0.056999999999999995
12.332999999999997,700,0.008940957778985549,0.056999999999999974
13.534000000000002,800,0.012381595198407765,0.07899999999999997
13.933999999999992,900,0.015127034044946813,0.10099999999999992
0.073,0,0.0,0.0
7.902000000000004,100,0.0019162737155094022,0.017000000000000005
8.601,200,0.002017190691805128,0.021000000000000008
9.457999999999998,300,0.0020179543576025897,0.02600000000000001
9.783999999999999,400,0.002179873575840976,0.028000000000000008
10.639000000000003,500,0.0034747794663252435,0.03500000000000002
11.488,600,0.005548485810420953,0.060999999999999985
12.528999999999998,700,0.008403412433737111,0.05999999999999999
13.077,800,0.01168993645673577,0.06499999999999996
14.141000000000002,900,0.016080419126236353,0.10699999999999994
0.073,0,0.0,0.0
7.723999999999997,100,0.0012765350597307287,0.011
8.277999999999997,200,0.0017873044256872769,0.023000000000000007
9.067999999999998,300,0.002485026272211111,0.031000000000000014
10.175000000000002,400,0.003820923181204645,0.03700000000000001
10.863000000000001,500,0.004616015070679243,0.03800000000000002
11.361999999999998,600,0.006937348572084916,0.056999999999999974
12.580999999999996,700,0.009200753970126312,0.06399999999999997
12.937999999999995,800,0.012172888576660006,0.06599999999999996
14.510000000000002,900,0.013421673402724887,0.08199999999999996
