avg_episode_len,cycle,loss,reward
0.11900000000000001,0,0.0,0.0
7.405,100,0.0017821927462999387,0.013000000000000001
8.097999999999999,200,0.0017499577529459236,0.015000000000000003
8.770000000000003,300,0.0025330284784940943,0.029000000000000005
9.101999999999999,400,0.003350923710936786,0.031000000000000014
9.642000000000003,500,0.004453613136134216,0.040000000000000015
11.370000000000003,600,0.004364049683252783,0.04699999999999999
11.530999999999997,700,0.005423171910180329,0.042000000000000016
13.103999999999996,800,0.0061872384695211445,0.06999999999999998
13.960999999999991,900,0.007303444641363408,0.09699999999999992
avg_episode_len,cycle,loss,reward
avg_episode_len,cycle,loss,reward
