cycle,reward,avg_episode_len,loss
0,0.0,0.084,0.0
100,0.006,7.45,0.0008825526031320942
200,0.02700000000000001,8.277000000000001,0.003052170986103767
300,0.02700000000000001,9.223000000000003,0.0031867685196429003
400,0.03600000000000002,9.671000000000001,0.0040138358387752145
500,0.03800000000000002,10.27,0.004445451833654641
600,0.040000000000000015,11.133999999999997,0.0049573802251167256
700,0.05799999999999997,11.994999999999997,0.00694292179280891
800,0.061999999999999986,12.783999999999997,0.007408575238395299
900,0.0799999999999999,13.445999999999996,0.009379688655133897
1000,0.08299999999999998,14.366000000000003,0.010984614508456962
1100,0.1029999999999999,15.063999999999997,0.014388671444241892
1200,0.13299999999999984,16.189,0.01641210740928616
1300,0.1579999999999999,16.575,0.01836399120860997
1400,0.18400000000000002,18.622999999999998,0.020437279766817668
1500,0.214,20.393,0.021167129290218013
1600,0.22800000000000004,21.569999999999997,0.022556327707408584
1700,0.23399999999999996,21.783999999999995,0.02225234902373295
1800,0.26999999999999996,22.941,0.02170514386959894
1900,0.3199999999999999,24.515,0.02199250863785156
2000,0.31299999999999994,24.085000000000008,0.021771107596152448
2100,0.33599999999999997,25.84999999999999,0.02104713798996046
2200,0.3669999999999999,27.083000000000006,0.02044567428521649
2300,0.39699999999999996,28.351,0.01987958943751811
2400,0.4249999999999999,28.634000000000015,0.020148184383625138
2500,0.4289999999999997,29.62400000000001,0.02015267465988462
2600,0.451,31.22400000000001,0.019983896029259283
2700,0.4910000000000001,30.56199999999999,0.019150194984094336
2800,0.5249999999999999,32.695,0.01908594903860367
2900,0.4870000000000004,32.58900000000001,0.018868453974691245
3000,0.5300000000000002,33.26299999999999,0.0195324108174289
3100,0.544,35.09600000000001,0.018394851508403726
3200,0.5810000000000002,33.35799999999999,0.01866418414526406
3300,0.5560000000000002,34.94500000000001,0.018584252950665663
3400,0.618,35.366000000000014,0.01892964319425722
3500,0.6010000000000004,37.205,0.018333572510273656
3600,0.5810000000000002,37.247999999999976,0.01890671677228515
3700,0.6370000000000001,36.202999999999996,0.018234266840014956
3800,0.6340000000000001,36.839000000000006,0.018703911403625924
3900,0.6320000000000001,35.97400000000001,0.018932821175143163
4000,0.654,37.873,0.018610339239752118
4100,0.6559999999999999,38.367000000000004,0.018724496114793293
4200,0.6500000000000002,38.647999999999996,0.0186791521606635
4300,0.6500000000000005,38.16499999999999,0.018711936531371272
4400,0.6480000000000001,39.33800000000001,0.01885215874411546
4500,0.6589999999999999,39.08,0.01934113418797716
4600,0.6940000000000001,38.99199999999999,0.0185207557191614
4700,0.706,39.72900000000001,0.017436716124809452
4800,0.7080000000000001,38.93500000000002,0.018175800073974374
4900,0.687,40.477,0.01874358356473113
5000,0.6680000000000001,38.682,0.018664883723840793
5100,0.6629999999999998,39.71900000000001,0.01891934871248188
5200,0.704,38.689,0.018348157423190327
5300,0.6870000000000002,39.876999999999995,0.01776128447858418
5400,0.6729999999999999,38.836000000000006,0.019889129634412993
5500,0.695,40.272,0.018144647980271992
5600,0.713,40.08599999999999,0.01750853806394882
