cycle,reward,avg_episode_len,loss
0,0.0,0.086,0.0
100,0.015000000000000003,7.709000000000002,0.0017256179740043106
200,0.02800000000000001,8.343000000000004,0.0028181895352465043
300,0.02400000000000001,8.482000000000005,0.0026639566027283385
400,0.03400000000000002,9.011000000000001,0.0033751941405720494
500,0.03800000000000002,10.114999999999997,0.003697028436770567
600,0.05099999999999999,10.667000000000005,0.004876446914167775
700,0.05999999999999999,12.079999999999998,0.006211249157738371
800,0.06499999999999997,12.934,0.008239810049869511
900,0.07799999999999992,14.006999999999998,0.00979336584420725
1000,0.07799999999999996,14.898999999999996,0.010037483369490334
1100,0.11999999999999993,15.704000000000002,0.0120637758657217
1200,0.12199999999999989,16.737999999999996,0.0156772730798502
1300,0.1589999999999999,17.28700000000001,0.0171494670718488
1400,0.18899999999999995,18.662000000000003,0.01965165516607647
1500,0.19700000000000004,19.824000000000005,0.019263647675607908
1600,0.23999999999999994,21.154000000000007,0.021506439351702804
1700,0.26100000000000007,22.104,0.02250670208444026
1800,0.279,22.698,0.022903182945160402
1900,0.30899999999999994,24.619,0.021779744331490943
2000,0.29499999999999993,25.116,0.021664757097990123
2100,0.3609999999999998,25.923999999999996,0.022033319125561883
2200,0.36500000000000005,28.223,0.021672816093790126
2300,0.37199999999999983,27.83399999999999,0.019984562813380152
2400,0.41600000000000004,28.275000000000006,0.020985227566689614
2500,0.44099999999999967,29.778999999999993,0.02066057971718961
2600,0.4539999999999999,30.47699999999999,0.019741141781377244
2700,0.46899999999999986,30.851000000000003,0.01960248443465981
2800,0.4959999999999998,31.385000000000005,0.019939937549303507
2900,0.5300000000000001,32.286,0.018872335271163398
3000,0.5490000000000002,34.397000000000006,0.018881866827848065
3100,0.5369999999999999,33.73499999999999,0.01968628671552504
3200,0.546,34.06700000000001,0.01950331296605856
3300,0.5760000000000006,34.556,0.018532209066306825
3400,0.5680000000000001,36.16600000000001,0.018973547447582076
3500,0.6230000000000001,36.774999999999984,0.0179137127579065
3600,0.5810000000000004,36.854,0.018965453651658446
3700,0.6150000000000004,36.813,0.019051170273924025
3800,0.6350000000000003,38.278000000000006,0.017309377760927395
3900,0.6300000000000003,39.693,0.019216475447598188
4000,0.6220000000000004,42.456,0.01814015722394719
4100,0.6430000000000001,42.56899999999998,0.018236938142050838
4200,0.653,42.790999999999976,0.01807875739602517
4300,0.698,41.34800000000001,0.018203989932341944
4400,0.6839999999999999,43.387999999999984,0.017840019690778343
4500,0.6830000000000002,41.06199999999999,0.018345514180403696
4600,0.6730000000000002,42.74899999999999,0.01835981453399721
4700,0.6950000000000002,43.185,0.017990559541623236
4800,0.6730000000000003,42.43400000000001,0.01888066490263697
4900,0.6940000000000004,42.583999999999996,0.018379410157978306
5000,0.6700000000000002,42.797,0.018955530869174973
5100,0.7260000000000001,42.11900000000001,0.017058740907634613
5200,0.6940000000000002,42.085,0.018251147860419398
5300,0.7060000000000001,40.301,0.017886856277771
5400,0.6980000000000001,43.4,0.01731669413820732
5500,0.669,44.69000000000002,0.01800138182991885
5600,0.6890000000000001,43.903,0.018777689907365815
5700,0.6990000000000002,42.361,0.01854113365451724
5800,0.6980000000000001,42.534,0.018313965634313745
5900,0.6840000000000002,42.70399999999998,0.019058959130145398
6000,0.6910000000000001,41.60100000000001,0.018195504340237825
6100,0.6949999999999998,44.215999999999994,0.01868500988005998
6200,0.6950000000000002,42.608000000000004,0.017761325293208795
6300,0.71,42.87700000000001,0.01671303486818971
6400,0.71,41.444,0.017201448414070033
6500,0.686,43.196,0.01802935153141559
6600,0.698,44.11699999999999,0.01797237108577714
6700,0.6870000000000002,42.35099999999999,0.018449142777764323
6800,0.6959999999999998,43.88899999999998,0.018899608329860807
6900,0.6829999999999997,42.636,0.018747546289725272
7000,0.6820000000000002,43.42400000000001,0.01843110651706894
