avg_episode_len,cycle,loss,reward
0.23800000000000002,0,0.0,0.0
31.476,100,9.908230676461238e-05,0.001
32.464,200,9.526217439391767e-05,0.0030000000000000005
35.63999999999999,300,0.0001418974831212589,0.002
33.11000000000002,400,0.00027659066131756387,0.006
34.65800000000001,500,0.00010415483198684395,0.014000000000000002
35.652000000000015,600,0.000508220722906082,0.014000000000000002
37.402,700,0.000597827518262924,0.028000000000000014
37.051,800,0.0004803485394662314,0.02700000000000001
39.082,900,0.0004963115615681527,0.03500000000000002
38.59900000000002,1000,0.0005351671038834388,0.024000000000000007
39.242999999999995,1100,0.000694628061529667,0.033000000000000015
41.89399999999998,1200,0.0010315990057086447,0.047000000000000014
40.33300000000002,1300,0.0010675063566855038,0.053999999999999986
41.825999999999986,1400,0.0010221770440807174,0.060999999999999964
40.659,1500,0.0015577957328373393,0.060999999999999985
42.308,1600,0.0014171251634455828,0.05999999999999997
44.32100000000002,1700,0.0018263623722629102,0.07799999999999997
42.73799999999999,1800,0.0017660423880079795,0.07599999999999996
43.46500000000001,1900,0.0018317208962002549,0.07199999999999997
45.158999999999985,2000,0.001737510565294176,0.07899999999999997
45.97300000000002,2100,0.002770057294355758,0.12599999999999986
46.14699999999999,2200,0.0027552931144306865,0.13099999999999987
46.561000000000014,2300,0.00254093367191964,0.14399999999999985
48.727999999999994,2400,0.002502396294503788,0.1469999999999999
47.17300000000001,2500,0.0024922134878248288,0.14399999999999996
49.52299999999998,2600,0.003724811489608854,0.26599999999999996
50.915000000000006,2700,0.004077877986014637,0.27599999999999975
49.74000000000003,2800,0.00409149897737321,0.2850000000000001
51.021,2900,0.0039001808960715274,0.284
50.833,3000,0.004132978267958738,0.2989999999999999
51.148999999999994,3100,0.004265107219570515,0.307
50.49199999999999,3200,0.004263959047859375,0.3150000000000001
51.933000000000014,3300,0.004377021253769518,0.30299999999999994
53.907000000000025,3400,0.004307732927905871,0.3229999999999999
52.78599999999997,3500,0.0040712132734396075,0.324
54.95899999999999,3600,0.0038844659738730873,0.33499999999999985
63.822000000000024,3700,0.003517451789328488,0.35999999999999993
63.83099999999999,3800,0.0037556933849984073,0.4039999999999999
63.49899999999998,3900,0.0034372026839852017,0.4059999999999999
63.17499999999999,4000,0.003345440856284469,0.38299999999999995
64.67599999999999,4100,0.0033592389271944333,0.39299999999999974
64.658,4200,0.0034688059361752234,0.39299999999999985
63.06099999999999,4300,0.0033629573602478756,0.385
63.89500000000001,4400,0.0033925623053910033,0.40099999999999986
63.506000000000014,4500,0.003444457524670065,0.4089999999999999
62.743,4600,0.003510603889788532,0.407
65.42499999999997,4700,0.003204696726974725,0.40899999999999975
64.305,4800,0.0033801012154870518,0.38299999999999995
64.347,4900,0.003405160490238326,0.375
61.593,5000,0.0033531640032035638,0.409
61.90700000000003,5100,0.003580297136014232,0.373
63.37200000000003,5200,0.003475806919790799,0.39899999999999997
62.614000000000004,5300,0.0034060491237728925,0.3789999999999999
64.64299999999997,5400,0.0034696223270319084,0.4289999999999998
62.450000000000024,5500,0.0035271050285627737,0.37499999999999994
58.71099999999999,5600,0.0035760744636227355,0.3709999999999999
59.95699999999999,5700,0.0037941359055481327,0.4029999999999998
58.262999999999984,5800,0.0034573264403960084,0.3999999999999999
59.617,5900,0.003705415991014126,0.3759999999999998
59.51399999999998,6000,0.0034679114204662787,0.37099999999999994
57.60099999999999,6100,0.0036597543461719105,0.4070000000000001
57.771000000000015,6200,0.0036065985540690948,0.3939999999999999
58.411,6300,0.003797997313821973,0.3839999999999998
59.248000000000005,6400,0.003562031074123728,0.3869999999999998
60.07899999999997,6500,0.003417071351687334,0.3919999999999998
58.252999999999986,6600,0.0037790870313371373,0.4079999999999999
57.568999999999996,6700,0.003667363198541527,0.3719999999999997
58.30599999999998,6800,0.003696726825940089,0.38300000000000006
59.10100000000002,6900,0.0037915626913692722,0.39000000000000007
57.87700000000002,7000,0.0035158245766828493,0.35999999999999976
59.15200000000001,7100,0.003489716379649505,0.37799999999999984
59.44,7200,0.003501608878554411,0.389
59.44300000000001,7300,0.0036581801963563223,0.389
58.12699999999998,7400,0.003471650347766144,0.3709999999999999
63.242999999999974,7500,0.0036194431496554967,0.38600000000000007
63.67100000000001,7600,0.003474220123767745,0.40899999999999975
63.65,7700,0.003302847227932183,0.4179999999999997
60.65299999999996,7800,0.00346775844068583,0.379
63.764,7900,0.003538973016566915,0.36899999999999983
63.389000000000024,8000,0.0031105997763683853,0.43599999999999994
63.23599999999998,8100,0.003440240494110821,0.4040000000000001
64.63700000000003,8200,0.003274229057524988,0.4249999999999999
63.655000000000015,8300,0.0037634389501585218,0.41499999999999965
64.342,8400,0.00327200301211608,0.42599999999999966
62.60000000000001,8500,0.003444196784671182,0.379
58.992,8600,0.0033181291005144036,0.3859999999999999
57.26300000000001,8700,0.0038215914623600327,0.3930000000000002
58.25699999999997,8800,0.003868169998514666,0.40199999999999975
58.261000000000024,8900,0.0036821642589428506,0.37899999999999984
58.827999999999996,9000,0.0036606870497492717,0.4089999999999999
58.893999999999984,9100,0.003797515900623767,0.37299999999999983
58.51699999999998,9200,0.003574029270148824,0.398
57.483000000000004,9300,0.0033808842844980196,0.3839999999999999
58.308,9400,0.003233292912543545,0.38
57.56000000000001,9500,0.003681119257311555,0.3699999999999997
58.745,9600,0.003526245899315696,0.40499999999999986
58.15699999999999,9700,0.0034370750382146753,0.3559999999999999
61.46799999999998,9800,0.0036032716844590306,0.36899999999999983
59.43099999999998,9900,0.00376194283912201,0.38599999999999995
