cycle,reward,avg_episode_len,loss
0,0.0,0.075,0.0
100,0.013000000000000001,7.723,0.0015156893873814867
200,0.02500000000000001,8.255999999999998,0.002736864679390161
300,0.029000000000000012,8.912,0.0035152933409082422
400,0.031000000000000014,10.095999999999998,0.0033250098001576457
500,0.03800000000000002,10.828000000000001,0.004277649028700394
600,0.03800000000000001,11.296000000000006,0.004551695805167898
700,0.07899999999999996,12.492,0.007849725464521517
800,0.07099999999999995,13.540000000000004,0.008260109142446194
900,0.0889999999999999,14.057000000000006,0.010420825309965707
