avg_episode_len,cycle,loss,reward
0.08900000000000001,0,0.0,0.0
7.995000000000001,100,0.001976706936876394,0.021000000000000008
8.279000000000002,200,0.0017434035330914077,0.018000000000000002
9.147000000000004,300,0.0021336135153780444,0.02500000000000001
10.004999999999999,400,0.0033557785620859175,0.031000000000000014
10.781,500,0.0053455908441925985,0.05499999999999999
11.085,600,0.006595877224628369,0.051
12.382999999999997,700,0.00976055679439055,0.06199999999999997
13.373999999999997,800,0.012934049464663068,0.08899999999999997
14.459999999999996,900,0.016547024429911836,0.11699999999999991
