cycle,reward,avg_episode_len,loss
0,0.0,0.07400000000000001,0.0
100,0.017000000000000005,7.546000000000004,0.0024226827351756137
200,0.016000000000000004,8.267999999999997,0.0015594797372380927
300,0.017,8.612000000000005,0.001821383800771195
400,0.024000000000000007,8.980999999999998,0.002451703908530206
500,0.03900000000000002,9.731000000000002,0.0027738020509293446
600,0.06099999999999997,11.189000000000007,0.004061370641486318
700,0.07099999999999992,11.905000000000003,0.005369619775526232
800,0.07199999999999997,12.560000000000008,0.005224601617680389
900,0.07399999999999995,12.813999999999995,0.005679527988661981
1000,0.11699999999999987,15.112000000000002,0.0070866159316074475
1100,0.11399999999999993,15.471000000000002,0.008291119091074276
1200,0.13599999999999993,16.82999999999999,0.008680233288888064
1300,0.16399999999999992,18.037000000000003,0.0102287005599028
1400,0.18600000000000003,19.026999999999997,0.010922998564505215
1500,0.20000000000000007,20.081999999999997,0.01014109766254139
1600,0.221,21.305,0.010158465399264122
1700,0.247,21.74800000000001,0.010238051402232289
1800,0.276,23.048999999999992,0.009010803151887525
1900,0.30300000000000005,23.367000000000015,0.009307289177418942
2000,0.306,24.06,0.00915562668351778
2100,0.3340000000000001,25.675000000000004,0.008576488841529126
2200,0.369,27.106999999999992,0.008240537192128443
2300,0.37,28.436000000000018,0.00790204409590162
2400,0.4230000000000001,28.665,0.008107975565071097
2500,0.44099999999999995,29.54299999999999,0.007863223315720237
2600,0.44800000000000006,32.019999999999996,0.007309576336556022
2700,0.47299999999999975,31.232999999999993,0.0072875035928812604
2800,0.49800000000000016,30.896,0.00695799542717209
2900,0.5050000000000001,32.62100000000001,0.006659028101898718
3000,0.502,33.784999999999975,0.006789374652166288
3100,0.551,34.885,0.006421615975552002
3200,0.5740000000000001,35.21699999999999,0.006902941428734778
3300,0.5540000000000003,33.17999999999999,0.006759881792230706
3400,0.57,36.316999999999986,0.00636695973348307
3500,0.6090000000000003,34.69200000000001,0.005929868192234745
3600,0.6179999999999997,36.218,0.005648146511978845
3700,0.6559999999999999,38.32200000000002,0.005639633404820282
3800,0.6350000000000002,37.563,0.006140851487244216
3900,0.644,37.674,0.006841116942655457
4000,0.6349999999999999,37.34699999999999,0.006261304084458492
4100,0.6630000000000004,38.87699999999999,0.006034431959540867
4200,0.662,37.71,0.005709775288607552
4300,0.6630000000000001,38.633,0.005946123535106089
4400,0.6640000000000001,38.254,0.005599809335820269
4500,0.669,38.84299999999998,0.005792042260268994
4600,0.6820000000000002,39.337,0.005440963328024925
4700,0.6919999999999997,41.475,0.005668076317125987
4800,0.7210000000000001,38.98999999999999,0.005307862320141433
4900,0.6980000000000001,39.20599999999999,0.005758358313323278
5000,0.6930000000000001,39.745000000000005,0.005625244596174612
5100,0.6659999999999999,40.970000000000006,0.00507053355737551
5200,0.6890000000000004,40.45600000000001,0.00552443857141597
5300,0.66,39.02400000000002,0.005654692166485127
5400,0.6850000000000002,39.823000000000015,0.005833181460162599
5500,0.6829999999999998,39.67,0.005988341526623872
5600,0.6780000000000002,40.48300000000001,0.005847543652260082
5700,0.7050000000000003,39.427,0.0055985587476903185
5800,0.6880000000000002,40.34699999999999,0.005946907747794297
5900,0.6850000000000003,37.43800000000001,0.006147216417215265
6000,0.681,39.591,0.005721730327189828
6100,0.6759999999999998,38.665,0.005699400428779854
6200,0.6650000000000003,41.43500000000001,0.005808613319822917
6300,0.6710000000000003,39.809,0.005820141550098619
6400,0.7009999999999998,38.859,0.0056897871835767545
6500,0.669,38.87300000000001,0.005903262821972895
6600,0.6790000000000002,39.63500000000002,0.004989801493203894
6700,0.6710000000000003,40.253,0.005705280463367334
6800,0.699,40.11999999999999,0.005502251945050599
6900,0.6700000000000003,38.31400000000001,0.0063110558458844305
7000,0.7039999999999997,40.663999999999994,0.0058434437545270175
7100,0.6840000000000002,39.51099999999998,0.005805830381809793
7200,0.6890000000000002,40.01600000000002,0.005549214347860427
7300,0.6659999999999999,39.665000000000006,0.005835552207220378
7400,0.694,39.79699999999999,0.00540924323088058
7500,0.6739999999999999,39.672000000000004,0.005611799930025713
7600,0.6860000000000003,38.812000000000005,0.005478711682450811
7700,0.6690000000000002,39.03400000000001,0.005635103017770009
7800,0.6920000000000002,40.42000000000001,0.0052281264459229995
7900,0.6689999999999999,39.211999999999996,0.0058535723779500936
8000,0.6850000000000003,39.596,0.005984792249973215
8100,0.6720000000000002,40.338,0.005837635533478032
8200,0.6670000000000003,39.51600000000001,0.005788412787391174
8300,0.6720000000000003,39.626999999999995,0.006270294951370365
8400,0.6900000000000002,39.69199999999999,0.005676061262588528
8500,0.6780000000000003,39.467000000000006,0.0056466912014214434
8600,0.6910000000000001,38.152,0.005805877705967913
8700,0.7049999999999998,38.363000000000014,0.0057657775536954356
8800,0.6910000000000001,39.196,0.0059236906525204445
8900,0.6800000000000003,38.940000000000005,0.005809950920314138
9000,0.659,39.63700000000001,0.005741053094456666
9100,0.7110000000000001,39.18499999999999,0.005873906763197532
9200,0.679,40.192,0.006080787734069286
9300,0.6750000000000002,39.24899999999999,0.0056390595674606836
9400,0.681,39.358,0.00580610306498344
9500,0.6739999999999998,40.79800000000002,0.00543483766173603
9600,0.7120000000000002,38.202,0.005886616396957006
9700,0.6630000000000004,40.65600000000002,0.006264058603186323
9800,0.6739999999999999,38.87799999999999,0.005890079097963165
9900,0.7110000000000001,39.16499999999999,0.006280012137529319
