cycle,reward,avg_episode_len
0,0.0,0.09699999999999999
100,0.014000000000000004,7.994
200,0.029000000000000012,8.586000000000002
300,0.019000000000000003,8.520000000000003
400,0.02700000000000001,9.399
500,0.041000000000000016,10.034
600,0.061999999999999986,11.866000000000001
700,0.053,12.064000000000005
800,0.06299999999999999,13.181999999999999
900,0.07199999999999995,13.874
1000,0.09399999999999992,14.709000000000005
1100,0.1309999999999999,15.651000000000009
